Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Putnam et al. (2013b)	boulder	Putn2013b-1	Putn2013b-A	OH-07-04	-44.297439	169.98659	605.2	2	2.65	0.999	842800	20000	07KNSTD	0	0	0	2007	128300	3200	-	-	125872	7815	3083	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-2	Putn2013b-A	OH-07-44	-44.297739	170.00296	615.4	1.19	2.65	0.999	991400	19500	07KNSTD	0	0	0	2007	149500	3100	-	-	146809	8937	2996	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-3	Putn2013b-A	OH-07-45	-44.298589	170.00239	621.1	1.89	2.65	0.999	918000	30200	07KNSTD	0	0	0	2007	138000	4700	-	-	135344	9007	4607	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-4	Putn2013b-B	OH-06-60a	-44.35097	169.89591	599	1.81	2.65	0.999	249000	7500	KNSTD	0	0	0	2006	33860	1040	-	-	33371	2118	1014	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-5	Putn2013b-B	OH-06-61	-44.34890	169.89264	600	0.99	2.65	0.999	243100	7100	KNSTD	0	0	0	2006	32800	970	-	-	32347	2039	952	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-6	Putn2013b-B	OH-06-62	-44.34733	169.90467	586	1.65	2.65	0.999	193000	6200	07KNSTD	0	0	0	2006	29220	950	-	-	28983	1866	938	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-7	Putn2013b-B	OH-06-63	-44.34317	169.90149	590	2.78	2.65	0.999	240900	9200	KNSTD	0	0	0	2006	33210	1280	-	-	32833	2224	1264	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-8	Putn2013b-B	OH-07-01	-44.29125	169.98240	579	1.34	2.65	0.999	209400	6300	07KNSTD	0	0	0	2007	32130	980	-	-	31540	2001	956	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-9	Putn2013b-B	OH-07-16	-44.31537	169.95898	569.1	2.01	2.65	0.987	181300	7300	07KNSTD	0	0	0	2007	28280	1150	-	-	28098	1935	1139	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-10	Putn2013b-B	OH-07-18	-44.31787	169.96605	564.5	1.34	2.65	0.999	171100	6500	07KNSTD	0	0	0	2007	26350	1000	-	-	26201	1769	1002	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-11	Putn2013b-B	OH-07-19	-44.32360	169.97621	554.5	1.61	2.65	0.999	200400	7300	07KNSTD	0	0	0	2007	31170	1150	-	-	30921	2063	1135	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-12	Putn2013b-B	OH-07-21	-44.32126	169.94935	570.5	1.45	2.65	0.999	208200	7400	07KNSTD	0	0	0	2007	31940	1150	-	-	31611	2094	1132	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-13	Putn2013b-B	OH-07-26	-44.341789	169.83328	680	2.35	2.65	0.999	207200	6900	07KNSTD	0	0	0	2007	29110	980	-	-	28793	1872	966	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-14	Putn2013b-C	OH-06-04	-44.25613	169.98217	592.1	2	2.65	0.998	125900	3400	KNSTD	0	0	0	2006	17390	480	-	-	17332	1071	470	-	-	-	-
